rooms,area_m2,floor_current,floor_total,location,price
2,105,9,16,"Elan №5598467 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 105 m², 9/16 mərtəbə",1100
2,80,3,5,"Elan №5716414 - Bakı, 28 May m., 2 otaqlı, 80 m², 3/5 mərtəbə",850
3,70,5,9,"Elan №5716411 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 70 m², 5/9 mərtəbə",1000
3,130,4,16,"Elan №5716407 - Bakı, Memar Əcəmi m., 3 otaqlı, 130 m², 4/16 mərtəbə",900
2,84,7,16,"Elan №5716399 - Bakı, Səbail r., 2 otaqlı, 84 m², 7/16 mərtəbə",1300
2,60,4,14,"Elan №5716391 - Bakı, 28 May m., 2 otaqlı, 60 m², 4/14 mərtəbə",950
2,65,11,14,"Elan №5711283 - Bakı, Neftçilər m., 2 otaqlı, 65 m², 11/14 mərtəbə",620
2,65,4,4,"Elan №5716380 - Bakı, Sahil m., 2 otaqlı, 65 m², 4/4 mərtəbə",1200
3,80,8,18,"Elan №5716376 - Bakı, Memar Əcəmi m., 3 otaqlı, 80 m², 8/18 mərtəbə",800
2,59,9,16,"Elan №5716369 - Xırdalan, Xırdalan, 2 otaqlı, 59 m², 9/16 mərtəbə",500
2,65,14,17,"Elan №5709054 - Xırdalan, Xırdalan, 2 otaqlı, 65 m², 14/17 mərtəbə",450
2,70,8,16,"Elan №5252401 - Bakı, Nizami m., 2 otaqlı, 70 m², 8/16 mərtəbə",1300
2,90,15,17,"Elan №5343997 - Bakı, Nizami m., 2 otaqlı, 90 m², 15/17 mərtəbə",1100
2,75,5,12,"Elan №5104745 - Bakı, Nizami m., 2 otaqlı, 75 m², 5/12 mərtəbə",1200
2,90,2,16,"Elan №5238586 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 90 m², 2/16 mərtəbə",1000
3,80,11,17,"Elan №5716359 - Bakı, Yasamal r., 3 otaqlı, 80 m², 11/17 mərtəbə",600
2,80,20,27,"Elan №5191680 - Bakı, 8 Noyabr m., 2 otaqlı, 80 m², 20/27 mərtəbə",950
2,100,13,16,"Elan №5640239 - Bakı, Nizami m., 2 otaqlı, 100 m², 13/16 mərtəbə",1600
4,200,17,23,"Elan №5716354 - Bakı, Şah İsmayıl Xətai m., 4 otaqlı, 200 m², 17/23 mərtəbə",3000
3,151,8,23,"Elan №5716357 - Bakı, Nərimanov r., 3 otaqlı, 151 m², 8/23 mərtəbə",1600
1,62,2,7,"Elan №5716355 - Bakı, Sea Breeze q., 1 otaqlı, 62 m², 2/7 mərtəbə",790
2,60,4,22,"Elan №5716346 - Bakı, İnşaatçılar m., 2 otaqlı, 60 m², 4/22 mərtəbə",599
2,55,7,16,"Elan №5716338 - Xırdalan, Xırdalan, 2 otaqlı, 55 m², 7/16 mərtəbə",450
2,64,8,16,"Elan №5716335 - Bakı, Bakıxanov q., 2 otaqlı, 64 m², 8/16 mərtəbə",650
2,50,6,9,"Elan №5716334 - Bakı, Həzi Aslanov m., 2 otaqlı, 50 m², 6/9 mərtəbə",550
3,115,5,11,"Elan №5716331 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 115 m², 5/11 mərtəbə",850
3,75,5,5,"Elan №5716328 - Bakı, İnşaatçılar m., 3 otaqlı, 75 m², 5/5 mərtəbə",750
3,70,8,9,"Elan №5716322 - Bakı, Həzi Aslanov m., 3 otaqlı, 70 m², 8/9 mərtəbə",600
4,200,6,18,"Elan №5716313 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 200 m², 6/18 mərtəbə",1500
2,80,2,2,"Elan №5716309 - Bakı, Sahil m., 2 otaqlı, 80 m², 2/2 mərtəbə",999
2,54,5,5,"Elan №5716306 - Bakı, 28 May m., 2 otaqlı, 54 m², 5/5 mərtəbə",700
3,120,5,17,"Elan №5404923 - Bakı, Gənclik m., 3 otaqlı, 120 m², 5/17 mərtəbə",1100
2,90,9,16,"Elan №5716287 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 90 m², 9/16 mərtəbə",850
3,150,14,27,"Elan №5635193 - Bakı, 8 Noyabr m., 3 otaqlı, 150 m², 14/27 mərtəbə",1499
2,80,6,12,"Elan №5636434 - Bakı, 28 May m., 2 otaqlı, 80 m², 6/12 mərtəbə",1600
2,80,5,19,"Elan №5716280 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 80 m², 5/19 mərtəbə",1800
2,73,13,16,"Elan №5716263 - Sumqayıt, Sumqayıt, 2 otaqlı, 73 m², 13/16 mərtəbə",550
3,110,9,16,"Elan №5641362 - Bakı, Nizami m., 3 otaqlı, 110 m², 9/16 mərtəbə",2000
2,80,19,23,"Elan №5716247 - Bakı, Sahil m., 2 otaqlı, 80 m², 19/23 mərtəbə",2199
3,145,10,18,"Elan №5641516 - Bakı, 8 Noyabr m., 3 otaqlı, 145 m², 10/18 mərtəbə",1600
3,148,8,18,"Elan №5716232 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 148 m², 8/18 mərtəbə",1700
2,80,8,18,"Elan №5693476 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 80 m², 8/18 mərtəbə",700
1,62,15,21,"Elan №5716221 - Bakı, İnşaatçılar m., 1 otaqlı, 62 m², 15/21 mərtəbə",175
2,65,13,15,"Elan №5716217 - Bakı, Nizami r., 2 otaqlı, 65 m², 13/15 mərtəbə",550
2,60,9,9,"Elan №5716214 - Bakı, İnşaatçılar m., 2 otaqlı, 60 m², 9/9 mərtəbə",550
3,110,15,17,"Elan №5716204 - Bakı, Qara Qarayev m., 3 otaqlı, 110 m², 15/17 mərtəbə",1000
2,105,9,18,"Elan №5716203 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 105 m², 9/18 mərtəbə",1100
3,125,11,12,"Elan №5714045 - Bakı, 8 Noyabr m., 3 otaqlı, 125 m², 11/12 mərtəbə",1150
2,60,4,22,"Elan №5716200 - Bakı, Yasamal r., 2 otaqlı, 60 m², 4/22 mərtəbə",650
2,90,3,6,"Elan №5565257 - Bakı, Ağ şəhər q., 2 otaqlı, 90 m², 3/6 mərtəbə",1800
3,120,6,6,"Elan №5564902 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 6/6 mərtəbə",2500
3,60,1,2,"Elan №5716197 - Bakı, İçəri Şəhər m., 3 otaqlı, 60 m², 1/2 mərtəbə",800
3,70,8,11,"Elan №5716191 - Xırdalan, Xırdalan, 3 otaqlı, 70 m², 8/11 mərtəbə",450
3,77,3,23,"Elan №5716185 - Bakı, Yasamal r., 3 otaqlı, 77 m², 3/23 mərtəbə",900
2,55,4,5,"Elan №5716183 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 55 m², 4/5 mərtəbə",700
3,90,6,18,"Elan №5716180 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 90 m², 6/18 mərtəbə",1200
3,100,13,16,"Elan №5716158 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 100 m², 13/16 mərtəbə",1200
3,100,4,18,"Elan №5716155 - Bakı, Həzi Aslanov m., 3 otaqlı, 100 m², 4/18 mərtəbə",800
2,95,16,18,"Elan №5716148 - Bakı, 20 Yanvar m., 2 otaqlı, 95 m², 16/18 mərtəbə",950
4,165,7,20,"Elan №5640753 - Bakı, Nizami m., 4 otaqlı, 165 m², 7/20 mərtəbə",1650
3,72,2,16,"Elan №5716136 - Bakı, Yeni Yasamal q., 3 otaqlı, 72 m², 2/16 mərtəbə",850
3,73,6,9,"Elan №5716126 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 73 m², 6/9 mərtəbə",750
3,120,15,17,"Elan №5715610 - Bakı, Qara Qarayev m., 3 otaqlı, 120 m², 15/17 mərtəbə",1000
2,115,5,16,"Elan №5716124 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 115 m², 5/16 mərtəbə",850
4,160,10,14,"Elan №5716123 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 160 m², 10/14 mərtəbə",2200
3,130,6,14,"Elan №5716121 - Bakı, Gənclik m., 3 otaqlı, 130 m², 6/14 mərtəbə",970
2,65,4,6,"Elan №5716120 - Xırdalan, Xırdalan, 2 otaqlı, 65 m², 4/6 mərtəbə",500
3,120,15,17,"Elan №5716116 - Bakı, Qara Qarayev m., 3 otaqlı, 120 m², 15/17 mərtəbə",999
3,110,15,18,"Elan №5716113 - Bakı, Qara Qarayev m., 3 otaqlı, 110 m², 15/18 mərtəbə",1000
2,65,6,20,"Elan №5716104 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 6/20 mərtəbə",1400
3,125,14,17,"Elan №5695890 - Bakı, Həzi Aslanov m., 3 otaqlı, 125 m², 14/17 mərtəbə",730
4,130,4,9,"Elan №5639009 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 130 m², 4/9 mərtəbə",1400
2,47,14,18,"Elan №5716084 - Xırdalan, Xırdalan, 2 otaqlı, 47 m², 14/18 mərtəbə",350
3,120,7,7,"Elan №5639029 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 7/7 mərtəbə",2000
3,120,3,7,"Elan №5696001 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 3/7 mərtəbə",1600
2,50,4,5,"Elan №5700511 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 50 m², 4/5 mərtəbə",800
3,157,12,20,"Elan №4508694 - Bakı, Ağ şəhər q., 3 otaqlı, 157 m², 12/20 mərtəbə",2600
3,105,4,7,"Elan №5636364 - Bakı, Ağ şəhər q., 3 otaqlı, 105 m², 4/7 mərtəbə",1800
4,162,12,18,"Elan №5634221 - Bakı, Nəriman Nərimanov m., 4 otaqlı, 162 m², 12/18 mərtəbə",1000
3,85,6,10,"Elan №5716066 - Bakı, Sahil m., 3 otaqlı, 85 m², 6/10 mərtəbə",1000
3,156,11,23,"Elan №5716064 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 156 m², 11/23 mərtəbə",1400
3,70,3,17,"Elan №5713054 - Bakı, Memar Əcəmi m., 3 otaqlı, 70 m², 3/17 mərtəbə",750
2,65,1,5,"Elan №5716060 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 65 m², 1/5 mərtəbə",750
2,65,5,12,"Elan №5716049 - Xırdalan, Xırdalan, 2 otaqlı, 65 m², 5/12 mərtəbə",150
3,125,4,14,"Elan №5547329 - Bakı, Səbail r., 3 otaqlı, 125 m², 4/14 mərtəbə",2000
1,40,4,9,"Elan №5477375 - Bakı, Azadlıq Prospekti m., 1 otaqlı, 40 m², 4/9 mərtəbə",450
2,58,12,18,"Elan №5716039 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 58 m², 12/18 mərtəbə",1000
3,130,5,5,"Elan №5692987 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 130 m², 5/5 mərtəbə",1399
4,160,8,14,"Elan №5716035 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 160 m², 8/14 mərtəbə",2200
3,145,7,16,"Elan №5716032 - Bakı, 8 Noyabr m., 3 otaqlı, 145 m², 7/16 mərtəbə",1600
3,75,8,9,"Elan №5716033 - Bakı, Nəsimi r., 3 otaqlı, 75 m², 8/9 mərtəbə",850
2,75,2,2,"Elan №5640580 - Bakı, Sahil m., 2 otaqlı, 75 m², 2/2 mərtəbə",1000
4,170,8,12,"Elan №5716009 - Bakı, Nizami m., 4 otaqlı, 170 m², 8/12 mərtəbə",1600
1,40,5,5,"Elan №5716014 - Bakı, Bakıxanov q., 1 otaqlı, 40 m², 5/5 mərtəbə",530
2,115,5,11,"Elan №5716006 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 115 m², 5/11 mərtəbə",850
2,100,7,18,"Elan №5716003 - Bakı, Gənclik m., 2 otaqlı, 100 m², 7/18 mərtəbə",1100
3,75,15,16,"Elan №5629682 - Bakı, Səbail r., 3 otaqlı, 75 m², 15/16 mərtəbə",850
2,118,10,17,"Elan №5715982 - Bakı, Qara Qarayev m., 2 otaqlı, 118 m², 10/17 mərtəbə",1000
3,110,15,19,"Elan №5628918 - Bakı, Bayıl q., 3 otaqlı, 110 m², 15/19 mərtəbə",900
2,60,8,17,"Elan №5558038 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 60 m², 8/17 mərtəbə",1000
3,62,3,16,"Elan №5715446 - Bakı, Memar Əcəmi m., 3 otaqlı, 62 m², 3/16 mərtəbə",750
2,75,3,9,"Elan №5715966 - Bakı, Gənclik m., 2 otaqlı, 75 m², 3/9 mərtəbə",750
2,65,4,17,"Elan №5715971 - Bakı, Memar Əcəmi m., 2 otaqlı, 65 m², 4/17 mərtəbə",200
2,80,6,9,"Elan №5715968 - Bakı, Məmmədli q., 2 otaqlı, 80 m², 6/9 mərtəbə",400
2,80,8,19,"Elan №5715965 - Bakı, 28 May m., 2 otaqlı, 80 m², 8/19 mərtəbə",1050
3,130,6,15,"Elan №5715962 - Bakı, Gənclik m., 3 otaqlı, 130 m², 6/15 mərtəbə",1200
4,200,10,18,"Elan №5715953 - Bakı, 28 May m., 4 otaqlı, 200 m², 10/18 mərtəbə",2400
3,85,6,11,"Elan №5715950 - Bakı, Masazır q., 3 otaqlı, 85 m², 6/11 mərtəbə",499
4,103,8,9,"Elan №5715949 - Bakı, Memar Əcəmi m., 4 otaqlı, 103 m², 8/9 mərtəbə",750
2,90,8,14,"Elan №5715945 - Bakı, Səbail r., 2 otaqlı, 90 m², 8/14 mərtəbə",2000
3,85,12,20,"Elan №5715938 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 85 m², 12/20 mərtəbə",1300
3,130,11,16,"Elan №5715932 - Bakı, Nəsimi r., 3 otaqlı, 130 m², 11/16 mərtəbə",1200
2,60,6,16,"Elan №5715935 - Bakı, Yeni Yasamal q., 2 otaqlı, 60 m², 6/16 mərtəbə",600
2,130,8,18,"Elan №5715930 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 130 m², 8/18 mərtəbə",1100
2,65,16,18,"Elan №5700971 - Bakı, Həzi Aslanov m., 2 otaqlı, 65 m², 16/18 mərtəbə",550
2,58,1,3,"Elan №5715922 - Bakı, Binəqədi q., 2 otaqlı, 58 m², 1/3 mərtəbə",250
3,136,13,19,"Elan №5621590 - Bakı, İnşaatçılar m., 3 otaqlı, 136 m², 13/19 mərtəbə",1000
2,68,7,18,"Elan №5715916 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 68 m², 7/18 mərtəbə",1200
3,110,15,17,"Elan №5715900 - Bakı, Qara Qarayev m., 3 otaqlı, 110 m², 15/17 mərtəbə",1000
3,110,15,17,"Elan №5715868 - Bakı, Qara Qarayev m., 3 otaqlı, 110 m², 15/17 mərtəbə",1000
2,105,17,20,"Elan №5715865 - Bakı, 8 Noyabr m., 2 otaqlı, 105 m², 17/20 mərtəbə",700
2,56,6,16,"Elan №5715863 - Bakı, Neftçilər m., 2 otaqlı, 56 m², 6/16 mərtəbə",700
2,60,2,5,"Elan №5715857 - Bakı, Neftçilər m., 2 otaqlı, 60 m², 2/5 mərtəbə",499
3,65,3,5,"Elan №5681906 - Bakı, Memar Əcəmi m., 3 otaqlı, 65 m², 3/5 mərtəbə",700
3,105,13,18,"Elan №5715856 - Bakı, 28 May m., 3 otaqlı, 105 m², 13/18 mərtəbə",1600
3,115,23,24,"Elan №5715850 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 115 m², 23/24 mərtəbə",1400
2,60,3,4,"Elan №5715853 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 60 m², 3/4 mərtəbə",800
3,150,9,16,"Elan №5715848 - Bakı, 28 May m., 3 otaqlı, 150 m², 9/16 mərtəbə",1200
2,50,13,19,"Elan №5715839 - Bakı, Nərimanov r., 2 otaqlı, 50 m², 13/19 mərtəbə",700
3,80,1,5,"Elan №5702795 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 80 m², 1/5 mərtəbə",650
3,70,3,7,"Elan №4667327 - Bakı, Xətai r., 3 otaqlı, 70 m², 3/7 mərtəbə",2000
2,85,8,12,"Elan №5715831 - Bakı, Nizami m., 2 otaqlı, 85 m², 8/12 mərtəbə",1200
3,137,3,16,"Elan №5715826 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 137 m², 3/16 mərtəbə",1100
2,86,14,16,"Elan №5638305 - Bakı, Nəsimi r., 2 otaqlı, 86 m², 14/16 mərtəbə",1050
1,36,1,5,"Elan №5715809 - Sumqayıt, Sumqayıt, 1 otaqlı, 36 m², 1/5 mərtəbə",300
4,163,10,20,"Elan №5715802 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 163 m², 10/20 mərtəbə",2700
3,100,5,16,"Elan №5715796 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 100 m², 5/16 mərtəbə",800
3,110,15,17,"Elan №5715790 - Bakı, Qara Qarayev m., 3 otaqlı, 110 m², 15/17 mərtəbə",1000
4,200,6,15,"Elan №5640874 - Bakı, Şah İsmayıl Xətai m., 4 otaqlı, 200 m², 6/15 mərtəbə",1400
3,120,8,22,"Elan №5488731 - Bakı, 28 May m., 3 otaqlı, 120 m², 8/22 mərtəbə",2400
3,170,6,18,"Elan №5537483 - Bakı, İçəri Şəhər m., 3 otaqlı, 170 m², 6/18 mərtəbə",1200
4,160,10,14,"Elan №5715785 - Bakı, İçəri Şəhər m., 4 otaqlı, 160 m², 10/14 mərtəbə",2200
2,85,9,11,"Elan №5704330 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 85 m², 9/11 mərtəbə",850
3,110,8,15,"Elan №5715774 - Bakı, Əhmədli m., 3 otaqlı, 110 m², 8/15 mərtəbə",800
2,78,8,10,"Elan №5715772 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 78 m², 8/10 mərtəbə",600
3,70,4,4,"Elan №5715771 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 70 m², 4/4 mərtəbə",1000
2,60,1,3,"Elan №5715770 - Bakı, 28 May m., 2 otaqlı, 60 m², 1/3 mərtəbə",600
3,90,4,19,"Elan №5715766 - Bakı, 20 Yanvar m., 3 otaqlı, 90 m², 4/19 mərtəbə",900
3,140,15,20,"Elan №5628314 - Bakı, Nizami m., 3 otaqlı, 140 m², 15/20 mərtəbə",1500
2,81,11,16,"Elan №5715751 - Bakı, Yeni Yasamal q., 2 otaqlı, 81 m², 11/16 mərtəbə",700
2,67,17,19,"Elan №5704723 - Bakı, Həzi Aslanov q., 2 otaqlı, 67 m², 17/19 mərtəbə",750
2,80,11,17,"Elan №5704892 - Bakı, İnşaatçılar m., 2 otaqlı, 80 m², 11/17 mərtəbə",600
1,36,17,18,"Elan №4811048 - Bakı, Nəriman Nərimanov m., 1 otaqlı, 36 m², 17/18 mərtəbə",650
2,60,4,22,"Elan №5715710 - Bakı, İnşaatçılar m., 2 otaqlı, 60 m², 4/22 mərtəbə",650
2,55,5,16,"Elan №5715697 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 55 m², 5/16 mərtəbə",900
2,75,8,18,"Elan №5715693 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 75 m², 8/18 mərtəbə",900
2,55,2,3,"Elan №5715692 - Bakı, İçəri Şəhər m., 2 otaqlı, 55 m², 2/3 mərtəbə",800
3,110,5,5,"Elan №5715686 - Bakı, Ağ şəhər q., 3 otaqlı, 110 m², 5/5 mərtəbə",2400
2,48,17,20,"Elan №5388350 - Bakı, 20 Yanvar m., 2 otaqlı, 48 m², 17/20 mərtəbə",700
2,60,6,7,"Elan №5440955 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 60 m², 6/7 mərtəbə",650
1,35,1,5,"Elan №5715678 - Bakı, Memar Əcəmi m., 1 otaqlı, 35 m², 1/5 mərtəbə",550
8,1380,13,13,"Elan №5441914 - Bakı, Xətai r., 8 otaqlı, 1380 m², 13/13 mərtəbə",13000
2,80,8,11,"Elan №5468446 - Bakı, Nərimanov r., 2 otaqlı, 80 m², 8/11 mərtəbə",850
1,64,14,17,"Elan №5333657 - Bakı, Bayıl q., 1 otaqlı, 64 m², 14/17 mərtəbə",1000
2,48,5,9,"Elan №5715673 - Bakı, Masazır q., 2 otaqlı, 48 m², 5/9 mərtəbə",450
3,157,23,24,"Elan №5715661 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 157 m², 23/24 mərtəbə",1300
3,115,6,6,"Elan №5715622 - Bakı, Ağ şəhər q., 3 otaqlı, 115 m², 6/6 mərtəbə",2400
2,65,4,5,"Elan №5483300 - Bakı, 28 May m., 2 otaqlı, 65 m², 4/5 mərtəbə",800
3,120,4,6,"Elan №5715651 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 4/6 mərtəbə",3000
3,100,2,2,"Elan №5715652 - Bakı, Nəsimi r., 3 otaqlı, 100 m², 2/2 mərtəbə",250
3,159,7,17,"Elan №5715647 - Bakı, Gənclik m., 3 otaqlı, 159 m², 7/17 mərtəbə",1200
3,135,8,16,"Elan №5185127 - Bakı, İnşaatçılar m., 3 otaqlı, 135 m², 8/16 mərtəbə",1100
3,110,6,18,"Elan №5715645 - Bakı, Əhmədli m., 3 otaqlı, 110 m², 6/18 mərtəbə",700
3,130,4,7,"Elan №5601541 - Bakı, Ağ şəhər q., 3 otaqlı, 130 m², 4/7 mərtəbə",2000
3,210,10,18,"Elan №5608893 - Bakı, Nəsimi r., 3 otaqlı, 210 m², 10/18 mərtəbə",4000
3,180,17,20,"Elan №5252892 - Bakı, Nəsimi r., 3 otaqlı, 180 m², 17/20 mərtəbə",3800
2,90,8,19,"Elan №5309067 - Bakı, Səbail r., 2 otaqlı, 90 m², 8/19 mərtəbə",1800
2,77,12,18,"Elan №5715631 - Bakı, Gənclik m., 2 otaqlı, 77 m², 12/18 mərtəbə",1000
4,370,25,30,"Elan №5550740 - Bakı, Şah İsmayıl Xətai m., 4 otaqlı, 370 m², 25/30 mərtəbə",3000
3,170,13,18,"Elan №5633339 - Bakı, 28 May m., 3 otaqlı, 170 m², 13/18 mərtəbə",3500
4,260,14,16,"Elan №5310106 - Bakı, Nizami m., 4 otaqlı, 260 m², 14/16 mərtəbə",5000
3,170,17,18,"Elan №5633295 - Bakı, Nəsimi r., 3 otaqlı, 170 m², 17/18 mərtəbə",3600
4,150,4,7,"Elan №5638732 - Bakı, Ağ şəhər q., 4 otaqlı, 150 m², 4/7 mərtəbə",2500
3,140,7,8,"Elan №5367840 - Bakı, Ağ şəhər q., 3 otaqlı, 140 m², 7/8 mərtəbə",2500
1,40,3,3,"Elan №5715625 - Bakı, Sahil m., 1 otaqlı, 40 m², 3/3 mərtəbə",800
3,100,7,18,"Elan №5715613 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 100 m², 7/18 mərtəbə",1800
3,110,14,15,"Elan №5691548 - Bakı, Nəsimi r., 3 otaqlı, 110 m², 14/15 mərtəbə",1500
2,83,11,13,"Elan №5715602 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 83 m², 11/13 mərtəbə",950
2,55,3,4,"Elan №5715598 - Bakı, Nərimanov r., 2 otaqlı, 55 m², 3/4 mərtəbə",700
4,130,8,15,"Elan №5715590 - Bakı, Yasamal r., 4 otaqlı, 130 m², 8/15 mərtəbə",1800
2,90,5,18,"Elan №5715584 - Bakı, Həzi Aslanov m., 2 otaqlı, 90 m², 5/18 mərtəbə",650
3,150,16,20,"Elan №5715585 - Bakı, 8 Noyabr m., 3 otaqlı, 150 m², 16/20 mərtəbə",1000
4,178,12,18,"Elan №5715580 - Bakı, 28 May m., 4 otaqlı, 178 m², 12/18 mərtəbə",2300
3,104,7,18,"Elan №5670040 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 104 m², 7/18 mərtəbə",1700
3,105,3,7,"Elan №5673031 - Bakı, Ağ şəhər q., 3 otaqlı, 105 m², 3/7 mərtəbə",2500
2,60,4,22,"Elan №5715555 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 60 m², 4/22 mərtəbə",650
2,55,6,16,"Elan №5715556 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 55 m², 6/16 mərtəbə",700
3,80,3,18,"Elan №5626012 - Bakı, Yeni Yasamal q., 3 otaqlı, 80 m², 3/18 mərtəbə",850
3,70,8,16,"Elan №5715456 - Bakı, Memar Əcəmi m., 3 otaqlı, 70 m², 8/16 mərtəbə",749
3,130,3,7,"Elan №5168820 - Bakı, Ağ şəhər q., 3 otaqlı, 130 m², 3/7 mərtəbə",1600
3,140,8,8,"Elan №4791395 - Bakı, Ağ şəhər q., 3 otaqlı, 140 m², 8/8 mərtəbə",2700
3,106,4,16,"Elan №5715531 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 106 m², 4/16 mərtəbə",1000
3,70,8,16,"Elan №5715527 - Xırdalan, Xırdalan, 3 otaqlı, 70 m², 8/16 mərtəbə",500
2,60,15,20,"Elan №5696556 - Bakı, 20 Yanvar m., 2 otaqlı, 60 m², 15/20 mərtəbə",650
1,35,1,5,"Elan №5715518 - Bakı, Nəsimi m., 1 otaqlı, 35 m², 1/5 mərtəbə",550
2,71,12,20,"Elan №5715511 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 71 m², 12/20 mərtəbə",1000
3,110,14,17,"Elan №5715507 - Bakı, Həzi Aslanov m., 3 otaqlı, 110 m², 14/17 mərtəbə",700
2,70,5,16,"Elan №5632863 - Bakı, Ağ şəhər q., 2 otaqlı, 70 m², 5/16 mərtəbə",1700
2,80,7,16,"Elan №5715498 - Bakı, Nəsimi r., 2 otaqlı, 80 m², 7/16 mərtəbə",950
3,120,12,20,"Elan №5715497 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 120 m², 12/20 mərtəbə",1300
3,82,3,10,"Elan №5711245 - Bakı, Bakıxanov q., 3 otaqlı, 82 m², 3/10 mərtəbə",900
2,70,12,18,"Elan №5713703 - Bakı, Əhmədli m., 2 otaqlı, 70 m², 12/18 mərtəbə",500
4,140,1,4,"Elan №5715472 - Bakı, Şah İsmayıl Xətai m., 4 otaqlı, 140 m², 1/4 mərtəbə",1099
2,60,15,17,"Elan №5715467 - Bakı, Binəqədi r., 2 otaqlı, 60 m², 15/17 mərtəbə",500
3,77,4,4,"Elan №5715461 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 77 m², 4/4 mərtəbə",950
2,85,17,20,"Elan №5715459 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 85 m², 17/20 mərtəbə",1200
3,145,15,17,"Elan №5509687 - Bakı, Qara Qarayev m., 3 otaqlı, 145 m², 15/17 mərtəbə",1000
2,140,19,20,"Elan №5404342 - Bakı, 8 Noyabr m., 2 otaqlı, 140 m², 19/20 mərtəbə",200
2,83,7,18,"Elan №5715431 - Bakı, 28 May m., 2 otaqlı, 83 m², 7/18 mərtəbə",1200
4,162,12,18,"Elan №5715424 - Bakı, Nəriman Nərimanov m., 4 otaqlı, 162 m², 12/18 mərtəbə",1000
2,55,12,20,"Elan №5715392 - Bakı, 20 Yanvar m., 2 otaqlı, 55 m², 12/20 mərtəbə",800
2,80,8,11,"Elan №5715422 - Bakı, Nərimanov r., 2 otaqlı, 80 m², 8/11 mərtəbə",850
2,85,7,17,"Elan №5640540 - Bakı, 28 May m., 2 otaqlı, 85 m², 7/17 mərtəbə",1200
3,100,7,18,"Elan №5715414 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 100 m², 7/18 mərtəbə",1800
3,75,5,5,"Elan №5715412 - Bakı, İnşaatçılar m., 3 otaqlı, 75 m², 5/5 mərtəbə",750
3,110,7,12,"Elan №5708738 - Bakı, Həzi Aslanov m., 3 otaqlı, 110 m², 7/12 mərtəbə",749
2,77,12,15,"Elan №5715396 - Bakı, Gənclik m., 2 otaqlı, 77 m², 12/15 mərtəbə",1000
